--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
demo_image/cropped_173.png	for                      	0.1054
demo_image/cropped_174.png	ev                       	0.4640
demo_image/cropped_175.png	332                      	0.4442
demo_image/cropped_176.png	111                      	0.1717
demo_image/cropped_177.png	ega                      	0.0980
demo_image/cropped_178.png	5bb                      	0.1266
demo_image/cropped_179.png	liv                      	0.0161
demo_image/cropped_180.png	eve                      	0.0752
demo_image/cropped_181.png	tea                      	0.0116
demo_image/cropped_182.png	till                     	0.0118
demo_image/cropped_183.png	elic                     	0.0389
demo_image/cropped_184.png	sex                      	0.1161
demo_image/cropped_185.png	21                       	0.0956
demo_image/cropped_186.png	all                      	0.0649
demo_image/cropped_187.png	wa                       	0.1067
demo_image/cropped_188.png	the                      	0.3004
demo_image/cropped_189.png	cdt                      	0.0298
demo_image/cropped_190.png	978                      	0.2320
demo_image/cropped_191.png	to                       	0.0382
demo_image/cropped_192.png	can                      	0.3362
demo_image/cropped_193.png	cll                      	0.0167
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_194.png	the                      	0.0461
demo_image/cropped_195.png	fil                      	0.0738
demo_image/cropped_196.png	928                      	0.9515
demo_image/cropped_197.png	the                      	0.0350
demo_image/cropped_198.png	eti                      	0.0172
demo_image/cropped_199.png	off                      	0.3153
demo_image/cropped_200.png	and                      	0.0722
demo_image/cropped_201.png	rut                      	0.0488
demo_image/cropped_202.png	1928                     	0.6083
demo_image/cropped_203.png	the                      	0.1049
demo_image/cropped_204.png	good                     	0.0206
demo_image/cropped_205.png	and                      	0.0617
demo_image/cropped_206.png	and                      	0.0353
demo_image/cropped_207.png	goe                      	0.0402
demo_image/cropped_208.png	92a                      	0.0640
demo_image/cropped_209.png	the                      	0.1440
demo_image/cropped_210.png	gac                      	0.1229
demo_image/cropped_211.png	508                      	0.2446
demo_image/cropped_212.png	i                        	0.3449
demo_image/cropped_213.png	consuptent               	0.0000
demo_image/cropped_214.png	interning                	0.0000
demo_image/cropped_215.png	oi                       	0.0518
demo_image/cropped_216.png	ga                       	0.2203
demo_image/cropped_217.png	580                      	0.3074
demo_image/cropped_218.png	54                       	0.9982
demo_image/cropped_219.png	ev                       	0.9826
demo_image/cropped_220.png	532                      	0.9964
demo_image/cropped_221.png	it                       	0.1740
demo_image/cropped_222.png	king                     	0.0139
demo_image/cropped_223.png	to                       	0.3339
demo_image/cropped_224.png	li                       	0.1000
demo_image/cropped_225.png	the                      	0.0203
demo_image/cropped_226.png	see                      	0.2026
demo_image/cropped_227.png	41                       	0.9950
demo_image/cropped_228.png	kn                       	0.9977
demo_image/cropped_229.png	444                      	0.9014
demo_image/cropped_230.png	lifi                     	0.0083
demo_image/cropped_231.png	the                      	0.2225
demo_image/cropped_232.png	the                      	0.2234
demo_image/cropped_233.png	the                      	0.0966
demo_image/cropped_234.png	vss                      	0.0149
demo_image/cropped_235.png	b2st                     	0.1371
demo_image/cropped_236.png	21                       	0.0681
demo_image/cropped_237.png	all                      	0.0517
demo_image/cropped_238.png	928                      	0.8275
demo_image/cropped_239.png	and                      	0.0211
demo_image/cropped_240.png	kno                      	0.0780
demo_image/cropped_241.png	446                      	0.5155
demo_image/cropped_242.png	say                      	0.0136
demo_image/cropped_243.png	pli                      	0.0180
demo_image/cropped_244.png	the                      	0.0354
demo_image/cropped_245.png	fl                       	0.2376
demo_image/cropped_246.png	ell                      	0.0462
demo_image/cropped_247.png	sofi                     	0.0316
demo_image/cropped_248.png	lt                       	0.4718
demo_image/cropped_249.png	ga                       	0.7834
demo_image/cropped_250.png	508                      	0.7409
demo_image/cropped_251.png	the                      	0.0568
demo_image/cropped_252.png	die                      	0.0090
demo_image/cropped_253.png	ffu                      	0.2439
demo_image/cropped_254.png	list                     	0.0171
demo_image/cropped_255.png	tsi                      	0.1602
demo_image/cropped_256.png	dast                     	0.0465
demo_image/cropped_257.png	41                       	0.5253
demo_image/cropped_258.png	rh                       	0.9453
demo_image/cropped_259.png	928                      	0.9992
demo_image/cropped_260.png	for                      	0.0410
demo_image/cropped_261.png	rhi                      	0.1731
demo_image/cropped_262.png	928                      	0.9852
demo_image/cropped_263.png	sl                       	0.2333
demo_image/cropped_264.png	ev                       	0.5182
demo_image/cropped_265.png	532                      	0.8259
demo_image/cropped_266.png	54                       	0.9546
demo_image/cropped_267.png	ev                       	0.9760
demo_image/cropped_268.png	532                      	0.9897
demo_image/cropped_269.png	the                      	0.0657
demo_image/cropped_270.png	the                      	0.0986
demo_image/cropped_271.png	the                      	0.1423
demo_image/cropped_272.png	and                      	0.0765
demo_image/cropped_273.png	rh                       	0.2490
demo_image/cropped_274.png	928                      	0.9963
demo_image/cropped_275.png	any                      	0.0856
demo_image/cropped_276.png	on                       	0.1104
demo_image/cropped_277.png	dre                      	0.1785
demo_image/cropped_278.png	apr                      	0.0419
demo_image/cropped_279.png	ngl                      	0.0333
demo_image/cropped_280.png	sou                      	0.0240
demo_image/cropped_281.png	and                      	0.0418
demo_image/cropped_282.png	and                      	0.0917
demo_image/cropped_283.png	spe                      	0.0533
demo_image/cropped_284.png	ling                     	0.0032
demo_image/cropped_285.png	the                      	0.2784
demo_image/cropped_286.png	iff                      	0.3799
demo_image/cropped_287.png	the                      	0.0302
demo_image/cropped_288.png	can                      	0.0297
demo_image/cropped_289.png	to                       	0.1533
demo_image/cropped_290.png	and                      	0.0204
demo_image/cropped_291.png	the                      	0.1191
demo_image/cropped_292.png	the                      	0.0890
demo_image/cropped_293.png	and                      	0.0533
